Nom_exploitant,Raison_sociale,Description_infraction,Adresse_lieu_infraction,Type_etablissement,Information_etablissement,Date_infraction,Date_jugement,Date_publication,Amende,SOC_CD_LOI,SOC_NOM_LOI,SOC_CD_REGL,SOC_NOM_REGL,SOC_CD_ARTCL_INFRC,SOC_NOM_ARTCL_INFRC,SOC_CD_POURS,SOC_DESC_POURS,SOC_CD_REGRP_TYP_ENTT,SOC_DESC_REGRP_TYP_ENTT,Latitude,Longitude
ALIMENTATION LAURENCE TREMBLAY VACHON INC.,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENETS SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","278 ROUTE 138 SAINT-AUGUSTIN-DE-DESMAURES, (QC) G3A2C5",HYPERMARCHE,,03/07/2024 00:00:00,10/28/2024 00:00:00,11/04/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,20,DÉTAIL,46.7453396,-71.4555792
DJURDJURA INC.,BOUCHERIE ATLAS,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES USTENSILES SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","1636 BOUL. CONCORDE EST LAVAL, (QC) H7G2E7",EPICERIE-BOUCHERIE,,01/23/2024 00:00:00,07/24/2024 00:00:00,08/08/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,20,DÉTAIL,45.5782849,-73.6800464
9376-3548 QUEBEC INC.,PATISSERIE LA GOURMANDISE,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.","11055 BOULEVARD LACROIX SAINT-GEORGES, (QC) G5Y1K6",BISCUIT./BOULANG./PATISS.,,03/19/2024 00:00:00,07/10/2024 00:00:00,07/18/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,8,PROD. VÉGÉTAUX,46.1254309,-70.6776881
9137-8364 QUEBEC INC.,,"A EXPLOITE UN LIEU, OU UNE OU DES PERSONNES, AFFECTEES A LA PREPARATION DES PRODUITS, AU LAVAGE OU AU NETTOYAGE DU MATERIEL ET DE L'EQUIPEMENT, PORTAIENT DU VERNIS A ONGLES, UNE MONTRE, UNE BAGUE, UNE BOUCLE D'OREILLE OU AUTRE BIJOU.","68 RUE PRINCIPALE SAINT-ESPRIT, (QC) J0K2L0",CENTRE D'ACCUEIL,,12/15/2023 00:00:00,08/07/2024 00:00:00,08/15/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.3 al.3(5)       ,"BIJOUX, MONTRES, VERNIS A ONGLES",1,MAPAQ,21,RESTAURATION,45.9011012,-73.6653226
GARDERIE EDUCATIVE REVE D'ENFANCE INC.,,"A TITRE D'EXPLOITANT D'UN LIEU OU L'ON PRPARE ET ENTREPOSE DES PRODUITS, N'A PAS EMPECHE QUE L'EXECUTION DES OPERATIONS DE PREPRATION DES PRODUITES, LEUR ENTREPOSAGE OU L'EXECUTION DE TOUT AUTRE OPERATION SOIR SUSCEPTIBLE D'AFFECTEUR LA SALUBRITE DES PRODUITS.","745 CHEMIN D'AYLMER, BUREAU B-105 GATINEAU, (QC) J9H0B8",GARDERIE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",02/13/2024 00:00:00,06/19/2025 00:00:00,07/09/2025 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,3.1 al.2            ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,,
JANDOUR KHALID,,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.","929 AVENUE LARIVIERE ROUYN-NORANDA, (QC) J9X4K6",RESTAURANT,,02/06/2024 00:00:00,07/10/2024 00:00:00,07/18/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,48.2250307,-78.9993986
PRESCOLAIRE MONTESSORI DE GATINEAU INC.,PRESCOLAIRE MONTESSORI DE GATINEAU,"A TITRE D'EXPLOITANT VISE A L'ARTICLE 3.1, N'A PAS UTILISE DES INSTALLATIONS EN BON ETAT DE FONCTIONNEMENT ENTRETENUS ET DISPOSES DE MANIERE A FONCTIONNER SELON L'USAGE ET DE MANIERE A NE PAS CONTAMINER LES PRODUITS.","755 BOUL. SAINT-JOSEPH GATINEAU, (QC) J8Y4B7",GARDERIE,,12/20/2023 00:00:00,06/19/2025 00:00:00,07/09/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,3.2 al.1(1)         ,UTILISATION MATERIEL OU INSTALLATIONS ADEQUATEMENT,1,MAPAQ,21,RESTAURATION,45.4587856,-75.7422694
9113-9824 QUEBEC INC.,LES COLOCS CAFE RESTO,A EXPLOITE UN LIEU OU EST EXERCEE L'ACTIVITE DE RESTAURATEUR SANS ETRE TITULAIRE D'UN PERMIS EN VIGUEUR.,"400 3E AVENUE QUEBEC, (QC) G1L2W1",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",01/25/2024 00:00:00,05/05/2025 00:00:00,05/09/2025 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,9 al.1(n)           ,PERMIS RESTAURATION,1,MAPAQ,21,RESTAURATION,46.8226967,-71.2261935
9473-1890 QUEBEC INC.,,"A EXPLOITE UN LIEU OU DES PERSONNES, QUI SONT EN CONTACT AVEC LES PRODUITS OU AVEC LE MATERIEL ET LES EQUIPEMENTS EUX-MEMES EN CONTACT AVEC LES PRODUITS, NE S'ETAIENT PAS LAVEES LES MAINS ET AVANT-BRAS AVEC DE L'EAU CHAUDE ET DU SAVON LIQUIDE OU EN POUDRE DISPENSE PAR UN DISTRIBUTEUR, APRES AVOIR MANIPULE DES ALIMENTS CRUS.","8200 BOULEVARD TASCHEREAU BROSSARD, (QC) J4X2S6",REST. METS-EMPORTER,,07/26/2024 00:00:00,10/25/2024 00:00:00,11/04/2024 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.3 al.1          ,LAVAGE DES MAINS,1,MAPAQ,21,RESTAURATION,45.448961,-73.4708026
9450-4776 QUEBEC INC.,TIM HORTONS,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX ET LES EQUIPEMENT SERVANT A LA PREPARATION, A L'ENTREPOSAGE ET AU SERVICE DES PRODUITS N'ETAIENT PAS PROPRES.","697 RUE LARIVIERE CHAMBLY, (QC) J3L1L4",REST. SERVICE RAPIDE,,04/05/2024 00:00:00,10/22/2024 00:00:00,10/25/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.4527014,-73.3008627
DESCHESNES SAMANTHA,,"ETANT GARDIEN D’UN ANIMAL, NE S’EST PAS ASSURE QUE LES FECES, L’URINE ET LA MATIERE SOUILLEE SOIENT ENLEVEES REGULIEREMENT DES AIRES INTERIEURES ET EXTERIEURES, DE FACON A EVITER LEUR ACCUMULATION, L’APPARITION DE MAUVAISES ODEURS OU LA SOUILLURE DES ANIMAUX.","140 RUE D'ORLEANS SAGUENAY, (QC) G7G1H4",BIEN-ETRE ANIMAL,,07/23/2024 00:00:00,09/26/2025 00:00:00,10/03/2025 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,6                   ,NORMES DE BATIMENT / SECURITE / PROPRETE,1,MAPAQ,32,BIEN-ETRE ANIM.,48.450812,-71.0873298
DESCHESNES SAMANTHA,,"ETANT GARDIEN D’UN ANIMAL, NE S’EST PAS ASSURE QUE LE LIEU DE GARDE, LES EQUIPEMENTS AINSI QUE L’ENVIRONNEMENT IMMEDIAT DE L’ANIMAL SOIENT PROPRES ET EXEMPTS DE DECHET, DE PRODUIT, D’OBJET OU DE MATIERE SUSCEPTIBLE DE NUIRE A LA SANTE, LA SECURITE OU AU BIEN-ETRE DE L’ANIMAL.","140 RUE D'ORLEANS SAGUENAY, (QC) G7G1H4",BIEN-ETRE ANIMAL,,07/23/2024 00:00:00,09/26/2025 00:00:00,10/03/2025 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,6                   ,NORMES DE BATIMENT / SECURITE / PROPRETE,1,MAPAQ,32,BIEN-ETRE ANIM.,48.450812,-71.0873298
DUBE NATHALIE,,"ETANT GARDIEN D’UN ANIMAL, NE S’EST PAS ASSURE QUE LES FECES, L’URINE ET LA MATIERE SOUILLEE SOIENT ENLEVEES REGULIEREMENT DES AIRES INTERIEURES ET EXTERIEURES, DE FACON A EVITER LEUR ACCUMULATION, L’APPARITION DE MAUVAISES ODEURS OU LA SOUILLURE DES ANIMAUX.","1544 RUE SAINT-JOSEPH MONT-JOLI, (QC) G5H2R1",BIEN-ETRE ANIMAL,,07/11/2024 00:00:00,02/05/2026 00:00:00,02/06/2026 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,6                   ,NORMES DE BATIMENT / SECURITE / PROPRETE,1,MAPAQ,32,BIEN-ETRE ANIM.,48.5879822,-68.1884662
HUET MARIE-LUCE,,"ETANT GARDIEN D’UN ANIMAL, NE S’EST PAS ASSURE QUE LE LIEU DE GARDE, LES EQUIPEMENTS AINSI QUE L’ENVIRONNEMENT IMMEDIAT DE L’ANIMAL SOIENT PROPRES ET EXEMPTS DE DECHET, DE PRODUIT, D’OBJET OU DE MATIERE SUSCEPTIBLE DE NUIRE A LA SANTE, LA SECURITE OU AU BIEN-ETRE DE L’ANIMAL.","122 4E RANG OUEST SAINT-DONAT, (QC) G0R4G0",BIEN-ETRE ANIMAL,,07/04/2024 00:00:00,01/29/2026 00:00:00,01/30/2026 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,6                   ,NORMES DE BATIMENT / SECURITE / PROPRETE,1,MAPAQ,32,BIEN-ETRE ANIM.,48.4999887,-68.3156291
TURCOTTE ERIC,FERME TURBOT ENR.,"A EXPLOITE UN LIEU OU SE TROUVENT DES ANIMAUX DONT LES PRODUITS SONT DESTINES A LA CONSOMMATION HUMAINE SANS Y MAINTENIR LE LIEU, LES LOCAUX ET LE MATERIEL PROPRE (S). (ETAT GENERALISE)","160 ROUTE 271 NORD SAINT-EPHREM-DE-BEAUCE, (QC) G0M1R0",FERME LAITIERE,,06/03/2024 00:00:00,11/19/2024 00:00:00,11/22/2024 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,3.1 al.1            ,INSALUBRITE,1,MAPAQ,5,LAIT,46.0683675,-70.9655002
9406-3310 QUEBEC INC.,SHISHTAOUK DE LA CAPITALE,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR (RECIDIVE),"8975 BOUL. DE L'ORMIERE QUEBEC, (QC) G2C1C4",REST. SERVICE RAPIDE,,07/30/2024 00:00:00,11/29/2024 00:00:00,12/09/2024 00:00:00,2000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,46.8317327,-71.3499734
FOUGERE BERNARD,,"A MIS EN VENTE UN PRODUIT CONDITIONNE EN VUE DE LA VENTE NE PORTANT PAS, SUR LE RECIPIENT, L'EMBALLAGE OU L'ENVELOPPE QUI LE CONTIENT, LES INSCRIPTIONS EN CARACTERES INDELEBILES, TRES LISIBLES ET APPARENTS POUR REVELER LA COMPOSITION DU PRODUIT. (RECIDIVE)","1189 ROUTE 199 LES ILES-DE-LA-MADELEINE, (QC) G4T3E7",POISSONNERIE,,07/29/2024 00:00:00,11/12/2025 00:00:00,11/17/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,3.3.3 al.1(a)(i)    ,ETIQUETAGE / COMPOSITION DU PRODUIT,1,MAPAQ,20,DÉTAIL,47.5552484,-61.5604451
JONCAS JUSTIN,,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEUR.,"8 RUE DE L'ARENA GASPE, (QC) G4X5N2",REST. SERVICE RAPIDE,,07/10/2024 00:00:00,10/22/2025 00:00:00,11/03/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,48.994034,-64.4106332
9486-7520 QUEBEC INC.,,A EXPLOITE UN ETABLISSEMENT DONT LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION ET A L'ENTREPOSAGE DES PRODUITS N'ETAIENT PAS PROPRES.,"5798 ROUTE 335 SAINT-CALIXTE, (QC) J0K1Z0",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",05/08/2024 00:00:00,11/15/2024 00:00:00,11/22/2024 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.945691,-73.846785
9349-7931 QUEBEC INC.,,A EXPLOITE UN LIEU OU EST EXERCE L ACTIVITE DE RESTAURATEUR SANS ETRE TITULAIRE D UN PERMIS EN VIGUEUR.,"1100 BOULEVARD MALONEY OUEST GATINEAU, (QC) J8T6G3",RESTAURANT,,11/15/2024 00:00:00,01/22/2026 00:00:00,01/26/2026 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,9 al.1(n)           ,PERMIS RESTAURATION,1,MAPAQ,21,RESTAURATION,45.4757604,-75.6968066
ODAR CESAR,RESTAURANT-TRAITEUR CHEZ CESAR,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES MATERIAUX SERVANT A LA PREPARATION, A L ENTREPOSAGE ET AU SERVICE DES PRODUITS N ETAIENT PAS PROPRES.","3477 MONTEE SAINT-HUBERT LONGUEUIL, (QC) J3Y4J6",RESTAURANT,,12/12/2024 00:00:00,12/16/2025 00:00:00,12/22/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.4955662,-73.427586
KEVY INC.,,A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1 QUI NE DISPOSE PAS D'EAU POTABLE COURANTE CHAUDE ET FROIDE.(RECIDIVE),"390 CHEMIN MONTCALM (EVS ANNUELS) SAINTE-MARIE-SALOME, (QC) J0K2Z0",STAND ALIM. EVE. SPECIAUX,,12/06/2024 00:00:00,03/14/2025 00:00:00,04/07/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.3 al.1(1)       ,EAU POTABLE COURANTE,1,MAPAQ,21,RESTAURATION,,
AVIN GRILL INC,AVIN GRILL INC,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.","888 RUE SAINT-LAURENT OUEST LONGUEUIL, (QC) J4K5E9",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",11/26/2024 00:00:00,12/16/2025 00:00:00,12/22/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,21,RESTAURATION,45.5279673,-73.5132906
FERME CABRIOLAIT INC.,,A EXPLOITE UNE FERME LAITIERE DONT LES LIEUX ET LES EQUIPEMENTS SERVANT A LA PREPARATION ET A L ENTREPOSAGE DES PRODUITS N ETAIENT PAS PROPRES.,"270 RANG HAUT DE LA PAROISSE SAINT-AGAPIT, (QC) G0S1Z0",FERME LAITIERE,,11/21/2024 00:00:00,05/12/2025 00:00:00,05/21/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,5,LAIT,,
NICOLOV ANNA-MARIA,,"ETANT PROPRIETAIRE OU GARDIEN D'OISEAUX, A OMIS DE LES GARDER EN TOUT TEMPS DANS UN BATIMENT OU DANS UN ESPACE CLOTURE DE MANIERE A CE QU'ILS NE PUISSENT PAS EN SORTIR LIBREMENT.","324 ROUTE 202 HEMMINGFORD, (QC) J0L1H0",ELEVEUR OVIN SAUF LAITIER,,10/16/2024 00:00:00,04/03/2025 00:00:00,04/11/2025 00:00:00,1000 $,P-42,"Loi sur la protection sanitaire des animaux (RLRQ, chapitre P-42)",r.4.           ,REGL. SUR LES CONDIT. DE SALUB. LIEUX GARDE OISEAUX CAPTIFS,4                   ,LIEU DE GARDE OISEAUX CAPTIFS,1,MAPAQ,2,PRODUITS CARNÉS,45.0348733,-73.5996253
9321-8808 QUEBEC INC.,,"A EXPLOITE UN LIEU, OU UNE OU DES PERSONNES, AFFECTEES A LA PREPARATION DES PRODUITS, AU LAVAGE OU AU NETTOYAGE DU MATERIEL ET DE L'EQUIPEMENT, PORTAIENT DU VERNIS A ONGLES, UNE MONTRE, UNE BAGUE, UNE BOUCLE D'OREILLE OU AUTRE BIJOU.","1585 BOULEVARD LEMIRE     SUITE 1 DRUMMONDVILLE, (QC) J2C5A5",REST. SERVICE RAPIDE,,11/15/2024 00:00:00,01/08/2026 00:00:00,01/12/2026 00:00:00,750 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.3 al.3(5)       ,"BIJOUX, MONTRES, VERNIS A ONGLES",1,MAPAQ,21,RESTAURATION,,
AMIRAL DELICE INC.,AMIRAL,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LES USTENSILES SERVANT A LA PREPARATION DES PRODUITS N ETAIENT PAS PROPRES.","365 BOULEVARD ALEXANDRE-TACHE GATINEAU, (QC) J9A1M4",REST. SERVICE RAPIDE,,10/31/2024 00:00:00,12/06/2025 00:00:00,12/15/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.421777,-75.743935
9444-0229 QUEBEC INC.,LA P'TITE GRENOUILLE GATINEAU,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LE MATERIEL SERVANT À LA PREPARATION ET A L ENTREPOSAGE DES PRODUITS N ETAIENT PAS PROPRES.","9 RUE AUBRY GATINEAU, (QC) J8X2H1",RESTAURANT,,10/18/2024 00:00:00,12/06/2025 00:00:00,12/15/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,45.4267397,-75.7157713
"SI TU XUE MEI,ZHANG XI ZHUANG",RESTAURANT CHINOIS YING WAH S.E.N.C.,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.","117 RUE FRONT GATINEAU, (QC) J9H5S9",REST. METS-EMPORTER,,11/05/2024 00:00:00,03/13/2025 00:00:00,03/17/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,21,RESTAURATION,45.4039605,-75.8555679
FERME ALAIN BELANGER & FILS INC.,,A EXPLOITE UN LIEU OU SE TROUVENT DES ANIMAUX DONT LES PRODUITS SONT DESTINES A LA CONSOMMATION HUMAINE SANS Y MAINTENIR LE MATERIEL PROPRE(S).,"720 RANG DE LA SOCIETE OUEST SAINT-JEAN-DE-DIEU, (QC) G0L3M0",FERME LAITIERE,,09/17/2024 00:00:00,05/07/2025 00:00:00,05/09/2025 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,3.1 al.1            ,INSALUBRITE,1,MAPAQ,5,LAIT,47.9742388,-68.9980289
BOULET MICHEL,,"ETANT GARDIEN D UN ANIMAL, NE S’EST PAS ASSURE QUE LE LIEU DE GARDE ET LES EQUIPEMENTS SERVANT A LA GARDE ET AUX SOINS DES ANIMAUX SOIENT CONFORMES AUX EXIGENCES PREVUES PAR LE REGLEMENT SUR LE BIEN-ETRE ET LA SECURITE DES ANIMAUX DOMESTIQUES DE COMPAGNIE ET DES EQUIDES.","680 CHEMIN SAINT-LUC MONTMAGNY, (QC) G5V3R9",BIEN-ETRE ANIMAL,,08/12/2024 00:00:00,03/25/2025 00:00:00,04/01/2025 00:00:00,1000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,3                   ,NORMES BATIMENT,1,MAPAQ,32,BIEN-ETRE ANIM.,46.9270513,-70.5745806
MICHAUD JEAN-PIERRE,RESTO LE PETIT BONHEUR INC.,"A EXPLOITE UN ETABLISSEMENT DONT LES LIEUX, LES EQUIPEMENTS ET LE MATERIEL SERVANT A LA PREPARATION ET A L ENTREPOSAGE DES PRODUITS N ETAIENT PAS PROPRES","1242 RUE PRINCIPALE BATISCAN, (QC) G0X1A0",REST. SERVICE RAPIDE,,11/15/2024 00:00:00,04/15/2025 00:00:00,04/22/2025 00:00:00,500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,1,MAPAQ,21,RESTAURATION,46.5067914,-72.2460948
9285-0577 QUÉBEC INC.,ELEVAGE ROTTWEILER LANAUDIERE,"ETANT TITULAIRE D’UN PERMIS DELIVRE EN VERTU DE LA LOI SUR LE BIEN-ETRE ET LA SECURITE DE L’ANIMAL, N’A PAS, POUR CHAQUE CHAT, CHIEN OU EQUIDE DONT IL EST PROPRIETAIRE OU GARDIEN, INSCRIT SANS DELAI DANS UN REGISTRE LES RENSEIGNEMENTS VISES A L’ARTICLE 66 DU REGLEMENT SUR LE BIEN-ETRE ET LA SECURITE DES ANIMAUX DOMESTIQUES DE COMPAGNIE ET DES EQUIDES.","300 6E RANG SAINT-CALIXTE, (QC) J0K1Z0",CHATS/CHIENS 15+,,05/22/2025 00:00:00,03/18/2026 00:00:00,03/23/2026 00:00:00,2000 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,r.0.1          ,REGL B-ETRE ET SECUR ANIMAUX DOMESTIQUES CIE ET EQUIDES,66                  ,REGISTRE,1,MAPAQ,32,BIEN-ETRE ANIM.,45.9483032,-73.8534682
LARIVIERE LUCIE DENISE,,"ETANT GARDIEN D'UN ANIMAL, NE S'EST PAS ASSURE QUE SON BIEN-ETRE OU SA SECURITE NE SOIT PAS COMPROMIS.","85 RANG DE LA RIVIERE DAVID SAINT-DAVID, (QC) J0G1L0",PARTICU. ESPECES DIVERSES,,02/12/2025 00:00:00,10/27/2025 00:00:00,11/05/2025 00:00:00,3500 $,B-3.1,Loi sur le bien-être et la sécurité de l'animal,               ,,5 al.1              ,BIEN-ETRE OU SÉCURITÉ DE L'ANIMAL COMPROMIS,1,MAPAQ,32,BIEN-ETRE ANIM.,45.960135,-72.8672858
RESTAURANT LA STATION CHATEAUGUAY INC.,RESTO LA STATION,"A EXPLOITE UN LIEU VISE A L'ARTICLE 2.1.1, QUI N'ETAIT PAS EXEMPT DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES RONGEURS ET LES INSECTES OU DE LEURS EXCREMENTS.","102 BOULEVARD SAINT-JEAN-BAPTISTE CHATEAUGUAY, (QC) J6K3A7",RESTAURANT,,05/14/2025 00:00:00,12/12/2025 00:00:00,12/22/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2 al.1          ,INSECTES RONGEURS EXCREMENTS,1,MAPAQ,21,RESTAURATION,45.35923,-73.71531
9257-0381 QUEBEC INC.,L'AMI TAOUK,A DETENU UN PRODUIT ALTERABLE A LA CHALEUR SANS LE REFROIDIR SANS RETARD OU SANS LE MAINTENIR CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4°C  JUSQU’A SA LIVRAISON AU CONSOMMATEU. (RECIDIVE),"18 RUE SIMONDS SUD GRANBY, (QC) J2G7Z3",RESTAURANT,,04/15/2025 00:00:00,09/15/2025 00:00:00,09/23/2025 00:00:00,2000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1 al.2          ,TEMPERATURE ALIMENTS ALTERABLES,1,MAPAQ,21,RESTAURATION,45.4131393,-72.7532672
